volume,close,returns,vix_close,credit_spreads_high_yield_spread,growth_nonfarm_payrolls,growth_unemployment_rate,growth_manufacturing_capacity_util,growth_industrial_production,growth_retail_sales,growth_gdp,growth_consumer_sentiment,inflation_cpi,inflation_breakeven_5y,liquidity_m2_money_supply,liquidity_ted_spread,market_dxy,market_tips_10y,market_gdp_nowcast,market_wti_crude,yield_curve_treasury_2y,yield_curve_treasury_10y,yield_curve_yield_spread_10y_2y,yield_curve_fed_funds_rate,lagged_vol,target_vol,abs_return
86199,2.757,0.01645676196351055,18.360000610351562,3.53,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.4,107.7969,0.76,1.8466,62.54,2.25,2.88,0.63,1.51,0.013819792850141194,0.012677284788186319,0.01645676196351055
82635,2.784,0.00974561043051352,17.760000228881836,3.56,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.41,108.0911,0.76,1.8466,61.09,2.25,2.89,0.64,1.51,0.012677284788186319,0.013556865642759037,0.00974561043051352
89558,2.75,-0.012287830793693253,16.540000915527344,3.56,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.08,14012.7,0.43,108.2671,0.75,1.8466,60.13,2.25,2.86,0.61,1.51,0.013556865642759037,0.013577645427984193,0.012287830793693253
61825,2.717,-0.012072581234269249,14.640000343322754,3.53,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.96,14012.7,0.45,107.923,0.78,1.8466,62.02,2.27,2.9,0.63,1.51,0.013577645427984193,0.014628661574522117,0.012072581234269249
88775,2.786,0.019206968411682877,15.779999732971191,3.55,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.02,14012.7,0.43,107.9438,0.77,1.8466,61.35,2.27,2.87,0.6,1.51,0.014628661574522117,0.013251853633007377,0.019206968411682877
75232,2.79,0.0014347204756603724,16.350000381469727,3.58,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.05,14012.7,0.42,107.7384,0.75,1.8466,60.69,2.26,2.84,0.58,1.51,0.013251853633007377,0.015152678242276849,0.0014347204756603724
100990,2.735,-0.01991015995932975,17.229999542236328,3.62,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.04,14012.7,0.42,107.8623,0.74,1.8466,60.89,2.26,2.81,0.55,1.51,0.015152678242276849,0.015455342434701784,0.01991015995932975
100215,2.684,-0.018823216764509036,16.59000015258789,3.62,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.07,14012.7,0.44,108.2032,0.74,1.8466,61.16,2.29,2.82,0.53,1.51,0.015455342434701784,0.014441670873183187,0.018823216764509036
42933,2.696,0.004460973940625266,15.800000190734863,3.6,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.05,14012.7,0.45,108.4332,0.77,1.8466,62.29,2.31,2.85,0.54,1.51,0.014441670873183187,0.013272638471994898,0.004460973940625266
63174,2.66,-0.008609448649879246,19.020000457763672,3.65,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.04,14012.7,0.45,108.3145,0.77,1.8466,62.01,2.31,2.85,0.54,1.51,0.013272638471994898,0.012811182375286561,0.008609448649879246
58129,2.679,0.007117467768863955,18.200000762939453,3.62,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.05,14012.7,0.47,108.4953,0.81,1.8466,63.37,2.34,2.89,0.55,1.51,0.012811182375286561,0.012351333120387307,0.007117467768863955
62621,2.646,-0.012394524869707721,17.860000610351562,3.6,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.96,14012.7,0.56,108.4953,0.8,1.8466,65.1,2.31,2.89,0.58,1.51,0.012351333120387307,0.011410060369236849,0.012394524869707721
42026,2.621,-0.009493141351494577,23.34000015258789,3.7,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.03,14012.7,0.6,107.9935,0.75,1.8466,64.25,2.29,2.83,0.54,1.51,0.011410060369236849,0.010898858179284108,0.009493141351494577
29733,2.586,-0.01344364399160358,24.8700008392334,3.74,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.01,14012.7,0.58,107.7495,0.75,1.8466,65.8,2.28,2.82,0.54,1.51,0.010898858179284108,0.019541172833108668,0.01344364399160358
81472,2.667,0.0351047110841776,21.030000686645508,3.73,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.01,14012.7,0.53,107.1819,0.77,1.8466,65.49,2.33,2.85,0.52,1.51,0.019541172833108668,0.019332832568058435,0.0351047110841776
99974,2.722,0.020412659029397085,22.5,3.75,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.94,14012.7,0.56,107.3359,0.71,1.8466,65.21,2.26,2.78,0.52,1.51,0.019332832568058435,0.01811803040979051,0.020412659029397085
59366,2.703,-0.0070046369349638276,22.8700008392334,3.77,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.91,14012.7,0.61,107.5733,0.72,1.8466,64.3,2.28,2.77,0.49,1.51,0.01811803040979051,0.016690253034596772,0.0070046369349638276
112570,2.731,0.010305575197257374,19.969999313354492,3.79,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.92,14012.7,0.61,107.665,0.69,1.8466,64.87,2.27,2.74,0.47,1.51,0.016690253034596772,0.018453849979803226,0.010305575197257374
121713,2.678,-0.022157479597276396,23.6200008392334,3.77,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.99,14012.7,0.61,107.7033,0.68,1.8466,63.05,2.25,2.73,0.48,1.51,0.018453849979803226,0.01718900085323069,0.022157479597276396
70030,2.703,0.009292020025329667,21.100000381469727,3.71,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.99,14012.7,0.6,107.5624,0.71,1.8466,63.41,2.28,2.79,0.51,1.51,0.01718900085323069,0.015551550401866539,0.009292020025329667
87698,2.708,0.0018480877557181753,20.059999465942383,3.71,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.04,14012.7,0.64,107.6361,0.71,1.8466,63.35,2.28,2.79,0.51,1.51,0.015551550401866539,0.014984064511639061,0.0018480877557181753
101868,2.677,-0.011513590511813184,18.940000534057617,3.59,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,1.93,14012.7,0.64,107.7281,0.75,1.8466,63.53,2.3,2.83,0.53,1.51,0.014984064511639061,0.013957391808001585,0.011513590511813184
60364,2.696,0.007072428511845171,21.489999771118164,3.64,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.01,14012.7,0.64,107.7886,0.7,1.8466,62.03,2.27,2.77,0.5,1.51,0.013957391808001585,0.012754883988720983,0.007072428511845171
97818,2.697,0.0048318250481574326,21.770000457763672,3.61,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.02,14012.7,0.61,107.5316,0.71,1.8466,63.4,2.29,2.78,0.49,1.51,0.012754883988720983,0.012840448061847153,0.0048318250481574326
101935,2.663,-0.012686737325797882,20.469999313354492,3.52,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.0,14012.7,0.63,107.3659,0.72,1.8466,65.48,2.32,2.8,0.48,1.51,0.012840448061847153,0.01174808160600566,0.012686737325797882
83660,2.671,0.002999627296028707,20.239999771118164,3.5,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.06,14012.7,0.64,107.1224,0.68,1.8466,66.81,2.32,2.79,0.47,1.51,0.01174808160600566,0.011029971087626341,0.002999627296028707
70059,2.689,0.006716443158903841,18.489999771118164,3.42,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.05,14012.7,0.63,107.2905,0.7,1.8466,67.07,2.34,2.83,0.49,1.51,0.011029971087626341,0.01203604020467504,0.006716443158903841
105596,2.736,0.017327622473576547,17.40999984741211,3.38,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.01,14012.7,0.62,107.2368,0.69,1.8466,67.35,2.37,2.82,0.45,1.51,0.01203604020467504,0.011093089034954741,0.017327622473576547
63712,2.745,-0.0014561342216147417,16.559999465942383,3.33,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.08,14012.7,0.6,107.0595,0.71,1.8466,66.23,2.39,2.83,0.44,1.51,0.011093089034954741,0.010083908281211678,0.0014561342216147417
57176,2.746,0.0003642323842852495,15.25,3.29,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.01,14012.7,0.59,107.0344,0.68,1.8466,66.5,2.41,2.82,0.41,1.51,0.010083908281211678,0.009229836217719495,0.0003642323842852495
77398,2.743,-0.001093095390313213,15.600000381469727,3.24,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.04,14012.7,0.58,107.1096,0.71,1.8466,68.44,2.42,2.87,0.45,1.51,0.009229836217719495,0.013622534398590342,0.001093095390313213
151620,2.676,-0.02472906968948407,15.960000038146973,3.33,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.12,14012.7,0.57,107.5197,0.75,1.8466,68.3,2.44,2.92,0.48,1.51,0.013622534398590342,0.016920861471375163,0.02472906968948407
85874,2.745,0.025457932695511956,16.8799991607666,3.33,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.58,108.1787,0.79,1.8466,68.26,2.46,2.96,0.5,1.51,0.016920861471375163,0.015307860045843611,0.025457932695511956
37745,2.745,0.001458257640845278,16.34000015258789,3.36,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.11,14012.7,0.52,108.9332,0.8,1.8466,67.61,2.49,2.98,0.49,1.51,0.015307860045843611,0.015126232294981876,0.001458257640845278
37995,2.792,0.0169771099386319,18.020000457763672,3.41,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.52,108.7906,0.83,1.8466,67.66,2.48,3.0,0.52,1.51,0.015126232294981876,0.013837261667389364,0.0169771099386319
22194,2.791,-0.00035823034594083725,17.84000015258789,3.47,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.09,14012.7,0.55,109.3447,0.86,1.8466,68.0,2.49,3.03,0.54,1.51,0.013837261667389364,0.012927402812662137,0.00035823034594083725
126168,2.824,0.011754365076810496,16.239999771118164,3.43,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.57,109.3646,0.82,1.8466,68.18,2.49,3.0,0.51,1.51,0.012927402812662137,0.015566687325253561,0.011754365076810496
101828,2.768,-0.020029281875572527,15.40999984741211,3.44,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.09,14012.7,0.58,109.1735,0.79,1.8466,68.11,2.49,2.96,0.47,1.51,0.015566687325253561,0.01408062930488198,0.020029281875572527
95606,2.769,0.000722543384035998,15.930000305175781,3.46,148280.0,4.0,78.5797,102.2067,484110.0,20917.867,101.4,249.577,2.1,14012.7,0.52,109.3363,0.78,1.8466,68.56,2.49,2.95,0.46,1.51,0.01408062930488198,0.013676118120146803,0.000722543384035998
125686,2.805,0.012917294785834926,15.489999771118164,3.47,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.09,14092.4,0.53,109.7445,0.81,1.8466,67.28,2.5,2.97,0.47,1.7,0.013676118120146803,0.015002441153953659,0.012917294785834926
101397,2.755,-0.017986096369781938,15.970000267028809,3.45,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.09,14092.4,0.55,110.1625,0.8,1.8466,67.91,2.49,2.97,0.48,1.7,0.015002441153953659,0.013939990443047993,0.017986096369781938
125332,2.731,-0.008749600113309877,15.899999618530273,3.5,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.09,14092.4,0.56,110.1803,0.78,1.8466,68.45,2.49,2.94,0.45,1.7,0.013939990443047993,0.012773252967946364,0.008749600113309877
63287,2.711,-0.007350271975039481,14.770000457763672,3.49,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.09,14092.4,0.57,110.25,0.79,1.8466,69.71,2.51,2.95,0.44,1.7,0.012773252967946364,0.01213307609272315,0.007350271975039481
98262,2.735,0.005867270223610767,14.75,3.46,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.11,14092.4,0.57,110.5721,0.78,1.8466,70.74,2.49,2.95,0.46,1.7,0.01213307609272315,0.010993731282432523,0.005867270223610767
95514,2.735,0.0,14.710000038146973,3.46,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.1,14092.4,0.51,111.063,0.81,1.8466,68.83,2.51,2.97,0.46,1.7,0.010993731282432523,0.009944539904474354,0.0
61394,2.732,-0.001097494165400825,13.420000076293945,3.43,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.13,14092.4,0.51,110.8818,0.82,1.8466,71.16,2.54,3.0,0.46,1.7,0.009944539904474354,0.014054416691425934,0.001097494165400825
166715,2.802,0.02529950620627151,13.229999542236328,3.41,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.12,14092.4,0.49,110.405,0.8,1.8466,71.36,2.54,2.97,0.43,1.7,0.014054416691425934,0.012752662904377765,0.02529950620627151
64509,2.819,0.006048764217160209,12.649999618530273,3.4,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.13,14092.4,0.46,110.2847,0.82,1.8466,70.69,2.54,2.97,0.43,1.7,0.012752662904377765,0.011636405114484136,0.006048764217160209
91265,2.837,0.0077848942350607015,12.930000305175781,3.37,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.12,14092.4,0.43,110.408,0.85,1.8466,71.01,2.55,3.0,0.45,1.7,0.011636405114484136,0.010922132882965731,0.0077848942350607015
73855,2.83,-0.0024704441715681256,14.630000114440918,3.36,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.15,14092.4,0.43,111.2292,0.9,1.8466,71.34,2.58,3.08,0.5,1.7,0.010922132882965731,0.010596396229918252,0.0024704441715681256
70091,2.813,-0.006025182147426458,13.420000076293945,3.37,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.16,14092.4,0.45,111.3068,0.92,1.8466,71.43,2.58,3.09,0.51,1.7,0.010596396229918252,0.010464319329918021,0.006025182147426458
126072,2.847,0.012014278788180649,13.430000305175781,3.36,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.16,14092.4,0.45,111.3547,0.95,1.8466,71.47,2.57,3.11,0.54,1.7,0.010464319329918021,0.009893577823930843,0.012014278788180649
69003,2.837,-0.003518652469186165,13.420000076293945,3.41,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.14,14092.4,0.46,111.7171,0.91,1.8466,71.23,2.55,3.06,0.51,1.7,0.009893577823930843,0.009512596369680174,0.003518652469186165
68361,2.82,-0.005657723719858837,13.079999923706055,3.4,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.15,14092.4,0.43,111.6394,0.9,1.8466,72.26,2.58,3.06,0.48,1.7,0.009512596369680174,0.014326315738070767,0.005657723719858837
109427,2.903,0.029007800092470688,13.220000267028809,3.39,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.13,14092.4,0.43,111.1945,0.91,1.8466,72.09,2.59,3.06,0.47,1.7,0.014326315738070767,0.012966998311842955,0.029007800092470688
54596,2.917,0.00481100584309135,12.579999923706055,3.48,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.12,14092.4,0.45,111.6933,0.87,1.8466,71.85,2.53,3.01,0.48,1.7,0.012966998311842955,0.011729119416370296,0.00481100584309135
37641,2.934,0.0058109888352056716,12.529999732971191,3.49,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.11,14092.4,0.45,111.4885,0.86,1.8466,70.77,2.5,2.98,0.48,1.7,0.011729119416370296,0.01068223496963793,0.0058109888352056716
98265,2.96,0.008822588615178857,13.220000267028809,3.53,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.04,14092.4,0.46,111.5843,0.84,1.8466,67.92,2.48,2.93,0.45,1.7,0.01068223496963793,0.0161592980598365,0.008822588615178857
155684,2.899,-0.02554199809844489,17.020000457763672,3.75,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,1.98,14092.4,0.41,112.2127,0.73,1.8466,66.8,2.32,2.77,0.45,1.7,0.0161592980598365,0.01469108082419921,0.02554199809844489
76659,2.89,-0.0031093478151776504,14.9399995803833,3.64,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.0,14092.4,0.4,111.6731,0.78,1.8466,68.24,2.42,2.84,0.42,1.7,0.01469108082419921,0.01572613631090535,0.0031093478151776504
142117,2.95,0.02054866822738776,15.430000305175781,3.63,148742.0,3.8,78.5703,102.4024,491960.0,20917.867,98.0,250.792,2.03,14092.4,0.43,111.9894,0.76,1.8466,66.98,2.4,2.83,0.43,1.7,0.01572613631090535,0.014520009415323082,0.02054866822738776
67642,2.982,0.010789045990818268,13.460000038146973,3.55,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.44,111.8265,0.8,1.8466,65.81,2.47,2.89,0.42,1.82,0.014520009415323082,0.015071897077895226,0.010789045990818268
67283,2.922,-0.013258735790946326,12.739999771118164,3.49,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.4,111.8247,0.82,1.8466,64.76,2.52,2.94,0.42,1.82,0.015071897077895226,0.014379711377168336,0.013258735790946326
87772,2.894,-0.009628685119215614,12.399999618530273,3.5,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.05,14137.2,0.41,112.264,0.79,1.8466,65.51,2.49,2.92,0.43,1.82,0.014379711377168336,0.013036305189684606,0.009628685119215614
69891,2.899,0.0017262217302263295,11.640000343322754,3.44,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.41,111.7525,0.83,1.8466,64.75,2.52,2.97,0.45,1.82,0.013036305189684606,0.012517204150390718,0.0017262217302263295
128530,2.929,0.010295217906077911,12.130000114440918,3.44,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.43,112.0725,0.8,1.8466,65.96,2.5,2.93,0.43,1.82,0.012517204150390718,0.012039959053486805,0.010295217906077911
79644,2.905,-0.008227677541721932,12.180000305175781,3.45,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.44,112.1066,0.82,1.8466,65.77,2.5,2.93,0.43,1.82,0.012039959053486805,0.011304696943512478,0.008227677541721932
86862,2.956,0.007470323365165373,12.350000381469727,3.39,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.42,112.1106,0.83,1.8466,66.1,2.52,2.96,0.44,1.82,0.011304696943512478,0.010749900135270295,0.007470323365165373
85989,2.936,-0.006788892333686203,12.34000015258789,3.38,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.45,112.2138,0.83,1.8466,66.38,2.54,2.96,0.42,1.82,0.010749900135270295,0.010286614231089612,0.006788892333686203
84899,2.96,0.008141157583699866,12.9399995803833,3.33,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.09,14137.2,0.44,112.2577,0.86,1.8466,66.63,2.59,2.98,0.39,1.82,0.010286614231089612,0.00932872200601874,0.008141157583699866
82177,2.969,0.0030359274456536875,12.119999885559082,3.31,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.43,112.8593,0.82,1.8466,66.91,2.59,2.94,0.35,1.82,0.00932872200601874,0.011166927750967094,0.0030359274456536875
115858,3.028,0.01967713979357975,11.979999542236328,3.33,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.43,113.3379,0.81,1.8466,65.01,2.55,2.93,0.38,1.82,0.011166927750967094,0.017788883749515462,0.01967713979357975
108828,2.948,-0.031059434368137392,12.3100004196167,3.34,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.41,113.4899,0.8,1.8466,65.91,2.56,2.92,0.36,1.82,0.017788883749515462,0.01653106741340824,0.031059434368137392
97463,2.916,-0.010914160180678518,13.350000381469727,3.4,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.42,113.639,0.77,1.8466,65.09,2.54,2.89,0.35,1.82,0.01653106741340824,0.017279154067471932,0.010914160180678518
77201,2.969,0.018012381635211017,12.789999961853027,3.34,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.43,113.4784,0.81,1.8466,65.92,2.56,2.93,0.37,1.82,0.017279154067471932,0.015692295071918935,0.018012381635211017
80687,2.981,0.004033618914311652,14.640000343322754,3.39,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.05,14137.2,0.44,113.6109,0.79,1.8466,65.68,2.56,2.9,0.34,1.82,0.015692295071918935,0.015299321091382791,0.004033618914311652
47904,2.943,-0.012829345444598557,13.770000457763672,3.39,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.45,113.3047,0.78,1.8466,69.02,2.56,2.9,0.34,1.82,0.015299321091382791,0.013954809578651868,0.012829345444598557
24580,2.929,0.003077451565406047,17.329999923706055,3.47,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.44,113.286,0.77,1.8466,69.91,2.54,2.87,0.33,1.82,0.013954809578651868,0.013072049959689276,0.003077451565406047
13164,2.952,0.007821838892629659,15.920000076293945,3.48,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.44,113.3016,0.76,1.8466,75.23,2.53,2.88,0.35,1.82,0.013072049959689276,0.012866162343778735,0.007821838892629659
131210,2.992,0.01345915337400471,17.90999984741211,3.56,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.44,113.8971,0.72,1.8466,77.41,2.52,2.83,0.31,1.82,0.012866162343778735,0.013911113215473463,0.01345915337400471
126764,2.946,-0.015493742071792176,16.850000381469727,3.64,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.45,113.8405,0.74,1.8466,73.45,2.52,2.84,0.32,1.82,0.013911113215473463,0.013110011325983802,0.015493742071792176
89285,2.919,-0.009207226168460916,16.09000015258789,3.61,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.45,113.2586,0.74,1.8466,74.13,2.52,2.85,0.33,1.82,0.013110011325983802,0.013434381712425166,0.009207226168460916
120625,2.86,-0.017331456351639976,15.600000381469727,3.78,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.39,114.1673,0.73,1.8466,73.89,2.57,2.87,0.3,1.82,0.013434381712425166,0.012153062195849702,0.017331456351639976
78515,2.848,-0.004204631282031924,16.139999389648438,3.77,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.4,113.3222,0.71,1.8466,74.19,2.53,2.83,0.3,1.82,0.012153062195849702,0.011015268883694723,0.004204631282031924
77465,2.831,-0.002821871361071589,14.970000267028809,3.74,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.1,14137.2,0.42,112.9759,0.71,1.8466,73.05,2.55,2.84,0.29,1.82,0.011015268883694723,0.010908726889517497,0.002821871361071589
74243,2.85,0.00668898815079671,13.369999885559082,3.74,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.08,14137.2,0.4,112.6428,0.7,1.8466,73.78,2.53,2.82,0.29,1.82,0.010908726889517497,0.009874479390816175,0.00668898815079671
77124,2.831,-0.003174046043352063,12.6899995803833,3.65,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.1,14137.2,0.38,112.6425,0.73,1.8466,73.93,2.57,2.86,0.29,1.82,0.009874479390816175,0.010505986630957547,0.003174046043352063
80277,2.786,-0.016023130772148526,12.640000343322754,3.59,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.09,14137.2,0.39,112.5794,0.74,1.8466,74.11,2.59,2.87,0.28,1.82,0.010505986630957547,0.01219346299265942,0.016023130772148526
73390,2.825,0.013901489240790375,13.630000114440918,3.66,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.41,112.8582,0.74,1.8466,70.47,2.58,2.85,0.27,1.82,0.01219346299265942,0.011473089754740196,0.013901489240790375
78243,2.799,-0.009246154065087874,12.579999923706055,3.61,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.06,14137.2,0.4,112.779,0.75,1.8466,70.28,2.6,2.85,0.25,1.82,0.011473089754740196,0.011444833653954234,0.009246154065087874
86505,2.758,-0.01475643116220641,12.180000305175781,3.62,148960.0,4.0,79.1408,103.198,490228.0,20917.867,98.2,251.018,2.07,14137.2,0.4,113.0705,0.72,1.8466,71.03,2.59,2.83,0.24,1.82,0.011444833653954234,0.010553498969981803,0.01475643116220641
